order_id,product_id,add_to_cart_order,reordered,cart_order
1895,26604,15,1,15
1895,28204,4,1,4
1895,30696,2,1,2
1895,31981,8,1,8
1895,44042,10,1,10
1895,44799,14,1,14
1896,33065,1,1,1
1897,2295,2,1,2
1897,5450,1,1,1
1897,15783,5,1,5
1897,17794,6,1,6
1897,24954,8,1,8
1897,26453,4,1,4
1897,28849,7,1,7
1897,37687,11,0,11
1897,44632,10,0,10
1897,47087,9,1,9
1897,49683,3,1,3
1898,2677,10,1,10
1898,20119,9,1,9
1898,21709,8,1,8
1898,23835,2,1,2
1898,26620,7,1,7
1898,35221,6,1,6
1898,35504,11,1,11
1898,41177,4,1,4
1898,44632,5,1,5
1898,47388,1,1,1
1898,47893,3,0,3
1899,2983,3,1,3
1899,21508,6,0,6
1899,27012,1,1,1
1899,27521,2,1,2
1899,29388,5,1,5
1899,38944,4,1,4
1900,15424,2,1,2
1900,28204,5,1,5
1900,32033,1,1,1
1900,39461,3,1,3
1900,41400,4,1,4
1901,2078,10,1,10
1901,6902,1,1,1
1901,9595,6,1,6
1901,11078,9,1,9
1901,11520,13,1,13
1901,16793,8,1,8
1901,21333,5,1,5
1901,24852,12,1,12
1901,33527,4,1,4
1901,33894,3,1,3
1901,37646,7,1,7
1901,39041,2,1,2
1901,39877,11,1,11
1902,30471,1,1,1
1902,47766,2,1,2
1903,890,2,0,2
1903,35951,1,1,1
1904,7388,8,1,8
1904,10132,5,1,5
1904,21614,4,1,4
1904,30233,1,1,1
1904,31766,2,1,2
1904,33705,3,1,3
1904,37458,10,0,10
1904,40709,6,1,6
1904,41290,7,1,7
1904,46226,9,1,9
1905,1582,5,1,5
1905,2568,11,0,11
1905,3999,2,1,2
1905,4347,6,1,6
1905,9387,3,1,3
1905,20915,4,1,4
1905,21596,7,0,7
1905,25335,9,1,9
1905,37910,12,0,12
1905,38831,10,0,10
1905,39844,8,1,8
1905,42495,1,1,1
1906,8048,2,0,2
1906,25146,4,0,4
1906,30827,3,1,3
1906,38768,1,1,1
1907,5445,1,1,1
1908,5744,4,1,4
1908,23322,5,1,5
1908,29925,3,1,3
1908,45938,2,1,2
1908,49037,1,0,1
1909,329,2,1,2
1909,2480,4,1,4
1909,3952,1,1,1
1909,5450,12,1,12
1909,6046,6,1,6
1909,6740,9,1,9
1909,7381,5,1,5
1909,23986,11,1,11
1909,24852,3,1,3
1909,34197,10,1,10
1909,36129,13,0,13
1909,40706,8,1,8
1909,46650,14,1,14
1909,49095,7,1,7
1910,8088,10,1,10
1910,10749,13,1,13
1910,15271,3,1,3
1910,15937,7,1,7
1910,17794,14,1,14
1910,17878,11,1,11
1910,18926,6,1,6
1910,19948,9,1,9
1910,21436,2,1,2
1910,21508,5,1,5
1910,24852,8,1,8
1910,28941,4,1,4
1910,34557,12,1,12
1910,37586,1,1,1
1911,2067,5,1,5
1911,9138,3,1,3
1911,14335,1,1,1
1911,22963,2,1,2
1911,28535,4,1,4
1912,7600,1,1,1
1913,4372,4,0,4
1913,4975,3,0,3
1913,19816,5,0,5
1913,21463,2,1,2
1913,28322,1,0,1
1913,38274,6,1,6
1914,12732,2,1,2
1914,16797,3,0,3
1914,31422,1,0,1
1915,45,5,1,5
1915,365,17,1,17
1915,389,13,1,13
1915,6252,11,1,11
1915,9458,10,1,10
1915,10732,12,1,12
1915,12738,1,1,1
1915,15040,15,1,15
1915,22963,16,1,16
1915,23029,7,1,7
1915,24852,6,1,6
1915,26209,9,1,9
1915,31130,2,0,2
1915,31717,8,1,8
1915,35914,4,1,4
1915,44443,14,1,14
1915,47551,3,1,3
1916,493,6,1,6
1916,5805,5,1,5
1916,9366,2,1,2
1916,12606,3,0,3
1916,17170,4,0,4
1916,28204,7,1,7
1916,46807,1,1,1
1917,3339,8,0,8
1917,4605,13,0,13
1917,4809,5,0,5
1917,7952,12,0,12
1917,9583,4,1,4
1917,12935,1,0,1
1917,28289,7,1,7
1917,37076,11,1,11
1917,37754,3,1,3
1917,38796,2,0,2
1917,39984,9,0,9
1917,41806,6,1,6
1917,45608,10,0,10
1918,2843,5,0,5
1918,4306,3,0,3
1918,10477,4,0,4
1918,15923,2,0,2
1918,30132,9,0,9
1918,31608,7,0,7
1918,32449,10,0,10
1918,33846,1,0,1
1918,45134,8,0,8
1918,49333,6,0,6
1919,4799,4,1,4
1919,7360,5,0,5
1919,8671,7,0,7
1919,9808,3,0,3
1919,13802,6,0,6
1919,17652,9,1,9
1919,26344,10,1,10
1919,32666,8,0,8
1919,35176,2,0,2
1919,45007,1,1,1
1920,2250,4,0,4
1920,8638,6,1,6
1920,37247,2,0,2
1920,42879,5,0,5
1920,44245,1,0,1
1920,44987,3,0,3
1921,11361,2,0,2
1921,35507,1,0,1
1922,397,10,0,10
1922,3434,7,1,7
1922,19178,8,1,8
1922,24852,6,0,6
1922,28560,1,1,1
1922,31156,9,1,9
1922,36130,2,1,2
1922,39877,5,1,5
1922,40706,4,1,4
1922,41220,3,1,3
1923,7559,11,0,11
1923,10305,6,1,6
1923,22825,4,0,4
1923,25931,5,1,5
1923,26209,8,0,8
1923,27216,1,1,1
1923,28204,7,0,7
1923,30489,10,0,10
1923,31979,2,1,2
1923,33489,12,0,12
1923,35108,9,0,9
1923,44765,13,1,13
1923,45066,3,0,3
1924,18908,5,1,5
1924,24852,4,1,4
1924,37119,2,1,2
1924,41488,3,1,3
1924,45066,1,1,1
1925,4932,1,1,1
1925,39262,2,0,2
1926,43721,1,1,1
1927,2113,3,1,3
1927,7644,9,0,9
1927,9387,5,1,5
1927,16014,7,0,7
1927,17616,14,0,14
1927,20470,2,0,2
1927,27388,10,1,10
1927,35004,11,1,11
1927,35601,12,1,12
1927,39681,1,0,1
1927,43951,6,1,6
1927,44042,8,1,8
1927,46057,13,1,13
1927,47955,4,1,4
1928,436,7,0,7
1928,5991,2,1,2
1928,35535,4,1,4
1928,40545,1,1,1
1928,45007,5,1,5
1928,47766,3,1,3
1928,48745,6,1,6
1929,264,7,0,7
1929,12011,3,1,3
1929,16714,5,0,5
1929,27104,1,1,1
1929,28199,4,1,4
1929,28412,6,0,6
1929,28635,2,1,2
1929,29447,8,1,8
1930,12616,5,1,5
1930,14371,1,1,1
1930,16325,4,1,4
1930,21137,3,1,3
1930,43352,2,1,2
1931,5161,5,0,5
1931,14867,2,1,2
1931,25295,4,1,4
1931,43620,1,0,1
1931,44414,3,1,3
1933,19660,1,1,1
1933,20995,5,1,5
1933,26369,3,1,3
1933,26911,4,1,4
1933,47209,2,1,2
1934,4347,1,0,1
1934,33671,2,0,2
1934,34412,4,0,4
1934,39046,3,0,3
1935,2763,14,1,14
1935,5045,10,1,10
1935,8193,19,1,19
1935,17200,13,1,13
1935,17568,17,1,17
1935,17630,15,1,15
1935,19508,18,1,18
1935,20734,3,1,3
1935,24184,11,1,11
1935,24852,2,1,2
1935,25146,7,1,7
1935,27966,4,1,4
1935,32134,20,1,20
1935,35628,8,1,8
1935,37718,16,1,16
1935,43394,9,1,9
1935,45066,5,1,5
1935,45948,12,1,12
1935,47630,1,1,1
1935,48186,6,1,6
1936,6656,4,1,4
1936,13740,3,1,3
1936,29447,2,0,2
1936,30233,1,0,1
1937,459,2,1,2
1937,9076,6,1,6
1937,12258,1,1,1
1937,18339,8,0,8
1937,18935,4,1,4
1937,24159,7,0,7
1937,41047,3,1,3
1937,44142,5,1,5
1938,5438,3,0,3
1938,21333,4,1,4
1938,21852,2,0,2
1938,28805,1,0,1
1938,35166,5,0,5
1939,33000,1,1,1
1939,39954,2,1,2
1940,34012,2,0,2
1940,34050,3,0,3
1940,44230,1,0,1
1941,2078,6,1,6
1941,3481,2,1,2
1941,6319,5,0,5
1941,11005,7,0,7
1941,17008,10,0,10
1941,28785,4,0,4
1941,32691,8,1,8
1941,42768,3,0,3
1941,46650,9,1,9
1941,47209,1,1,1
1942,11345,4,0,4
1942,21338,2,0,2
1942,21473,6,0,6
1942,31154,3,0,3
1942,36616,5,0,5
1942,45190,1,0,1
1943,19706,7,1,7
1943,21137,4,1,4
1943,24852,6,1,6
1943,30489,3,1,3
1943,32655,2,1,2
1943,33135,1,0,1
1943,48940,5,1,5
1944,14218,2,0,2
1944,39092,1,0,1
1945,3957,6,0,6
1945,6841,5,1,5
1945,12409,8,0,8
1945,13176,2,1,2
1945,36929,3,1,3
1945,42579,1,1,1
1945,44698,4,1,4
1945,48988,7,0,7
1946,6473,4,1,4
1946,23909,1,1,1
1946,41131,3,1,3
1946,46088,2,1,2
1947,2763,15,0,15
1947,6326,19,1,19
1947,9065,4,0,4
1947,9076,12,1,12
1947,9561,27,0,27
1947,11777,8,1,8
1947,12276,1,0,1
1947,15503,24,0,24
1947,16185,6,1,6
1947,16349,25,0,25
1947,16521,26,0,26
1947,16874,3,0,3
1947,19894,5,1,5
1947,20583,18,1,18
1947,20794,28,0,28
1947,25659,14,1,14
1947,26209,17,1,17
1947,26384,10,1,10
1947,28985,16,1,16
1947,32854,2,0,2
1947,34213,9,1,9
1947,35108,21,0,21
1947,35140,23,0,23
1947,38456,13,1,13
1947,39194,11,1,11
1947,40706,7,1,7
1947,41787,22,0,22
1947,48775,20,1,20
1948,907,2,1,2
1948,6184,9,1,9
1948,7252,6,1,6
1948,13176,8,1,8
1948,19887,4,1,4
1948,21288,7,1,7
1948,27323,3,1,3
1948,35561,1,1,1
1948,42282,5,1,5
1949,10212,1,0,1
1949,29103,3,0,3
1949,49616,2,0,2
1950,8021,2,0,2
1950,29447,1,1,1
1951,544,36,0,36
1951,1117,22,1,22
1951,2897,28,1,28
1951,4591,26,1,26
1951,4605,9,1,9
1951,4663,41,0,41
1951,4920,40,0,40
1951,4957,10,1,10
1951,5114,30,1,30
1951,7925,15,1,15
1951,7969,7,1,7
1951,11323,12,1,12
1951,11516,16,1,16
1951,11891,23,1,23
1951,13423,25,1,25
1951,13944,19,1,19
1951,14211,39,0,39
1951,16198,21,1,21
1951,17316,3,1,3
1951,17408,5,1,5
1951,18301,33,1,33
1951,19784,29,1,29
1951,20114,6,1,6
1951,22447,38,1,38
1951,24852,2,1,2
1951,26620,20,1,20
1951,28842,8,1,8
1951,32265,34,1,34
1951,32707,27,1,27
1951,33754,24,1,24
1951,34969,37,1,37
1951,35042,14,1,14
1951,37250,11,1,11
1951,37565,35,1,35
1951,38192,32,1,32
1951,40004,17,1,17
1951,40332,1,1,1
1951,40376,18,1,18
1951,40571,4,1,4
1951,42460,13,1,13
1951,45633,31,1,31
1952,9558,8,1,8
1952,11081,3,1,3
1952,13029,2,1,2
1952,13287,9,1,9
1952,23106,6,1,6
1952,23296,5,1,5
1952,24852,10,1,10
1952,27020,11,1,11
1952,30633,13,1,13
1952,33016,1,1,1
1952,33548,7,1,7
1952,41116,12,1,12
1952,42372,4,1,4
1953,432,8,1,8
1953,6046,6,1,6
1953,14161,9,1,9
1953,14992,7,1,7
1953,20842,2,1,2
1953,21903,1,1,1
1953,42469,3,0,3
1953,42736,5,0,5
1953,43129,4,0,4
1954,616,1,1,1
1954,4091,3,1,3
1954,5025,6,0,6
1954,15130,4,1,4
1954,26209,2,1,2
1954,47626,5,1,5
1956,16997,2,1,2
1956,28204,7,1,7
1956,30073,3,0,3
1956,32873,5,1,5
1956,42495,6,1,6
1956,48590,1,1,1
1956,49113,4,1,4
1957,264,10,1,10
1957,1511,4,1,4
1957,3407,3,1,3
1957,14863,9,1,9
1957,21372,11,1,11
1957,22587,6,1,6
1957,23955,13,0,13
1957,24561,2,1,2
1957,38063,7,1,7
1957,39760,1,1,1
1957,43867,8,1,8
1957,46346,12,0,12
1957,49416,5,1,5
1958,8518,1,1,1
1958,10831,6,1,6
1958,18849,3,1,3
1958,29987,2,1,2
1958,33796,4,0,4
1958,40852,5,1,5
1959,9020,3,0,3
1959,13702,2,1,2
1959,28104,5,0,5
1959,32467,6,1,6
1959,32655,1,1,1
1959,44359,4,0,4
1960,3400,4,0,4
1960,5013,3,0,3
1960,6740,12,0,12
1960,10374,5,0,5
1960,12779,14,0,14
1960,14870,1,0,1
1960,20632,7,0,7
1960,24772,11,0,11
1960,25495,2,1,2
1960,29094,6,1,6
1960,29362,13,1,13
1960,40706,10,0,10
1960,43086,8,0,8
1960,43352,9,1,9
1961,13198,2,1,2
1961,22935,3,1,3
1961,24390,1,0,1
1961,26209,4,1,4
1961,26497,6,1,6
1961,28842,7,1,7
1961,35939,5,1,5
1963,8239,3,1,3
1963,24852,2,1,2
1963,27521,1,0,1
1964,130,1,1,1
1964,13176,4,1,4
1964,17902,3,1,3
1964,19348,2,1,2
1965,11448,8,1,8
1965,14633,3,1,3
1965,14870,1,1,1
1965,24852,2,1,2
1965,26714,5,1,5
1965,31915,4,1,4
1965,35045,9,1,9
1965,35951,6,1,6
1965,49683,7,1,7
1966,649,16,0,16
1966,5782,1,1,1
1966,7600,6,0,6
1966,7898,12,0,12
1966,9741,5,0,5
1966,12358,4,0,4
1966,12916,17,0,17
1966,12980,24,0,24
1966,14408,13,0,13
1966,18095,27,0,27
1966,19260,2,0,2
1966,24759,14,0,14
1966,24816,3,0,3
1966,25146,18,0,18
1966,27428,19,0,19
1966,29095,23,0,23
1966,30287,11,0,11
1966,35948,15,0,15
1966,39297,10,0,10
1966,42608,7,0,7
1966,44142,25,0,25
1966,44548,9,1,9
1966,45465,21,0,21
1966,46260,8,0,8
1966,46842,22,0,22
1966,48205,20,0,20
1966,49325,26,0,26
1967,4486,12,0,12
1967,5262,4,1,4
1967,6532,15,0,15
1967,9825,11,0,11
1967,11140,17,0,17
1967,11950,6,1,6
1967,18811,9,1,9
1967,23079,2,1,2
1967,23233,18,1,18
1967,27086,3,1,3
1967,33198,1,1,1
1967,33489,14,0,14
1967,34243,8,1,8
1967,35108,10,1,10
1967,39328,5,1,5
1967,40079,13,0,13
1967,44089,7,1,7
1967,46820,16,0,16
1968,45004,2,0,2
1968,49243,1,1,1
1969,457,13,1,13
1969,5646,14,1,14
1969,8277,7,1,7
1969,10527,11,1,11
1969,20785,1,1,1
1969,24062,9,1,9
1969,24838,5,1,5
1969,27247,10,1,10
1969,32177,12,1,12
1969,35140,8,1,8
1969,36287,15,1,15
1969,39475,6,1,6
1969,46676,2,1,2
1969,47766,3,1,3
1969,49235,4,1,4
1970,13176,2,1,2
1970,15772,1,1,1
1970,16797,4,0,4
1970,26604,3,0,3
1971,3957,4,1,4
1971,9390,2,0,2
1971,27247,5,1,5
1971,34969,7,1,7
1971,35163,8,1,8
1971,35547,3,1,3
1971,42944,6,1,6
1971,44580,1,0,1
1971,47209,9,1,9
1972,4210,1,1,1
1972,11068,6,1,6
1972,24852,2,1,2
1972,27966,5,0,5
1972,28849,7,1,7
1972,39190,4,1,4
1972,39216,3,1,3
1973,4778,1,1,1
1973,7648,5,0,5
1973,10957,2,1,2
1973,14028,6,0,6
1973,17696,7,0,7
1973,36618,4,0,4
1973,40174,3,1,3
1974,3798,2,0,2
1974,8048,1,1,1
1974,11759,4,0,4
1974,12341,5,1,5
1974,31506,6,0,6
1974,32455,3,1,3
1975,7781,5,1,5
1975,18727,4,1,4
1975,27695,12,0,12
1975,27845,2,1,2
1975,28420,8,1,8
1975,31371,11,1,11
1975,34511,7,1,7
1975,35951,6,1,6
1975,37825,13,1,13
1975,38256,3,1,3
1975,41950,1,1,1
1975,47209,9,1,9
1975,48341,10,1,10
1976,2879,1,1,1
1976,13712,4,1,4
1976,27086,3,1,3
1976,48946,2,1,2
1977,397,4,0,4
1977,23236,2,1,2
1977,30599,1,1,1
1977,33000,3,1,3
1977,36550,5,0,5
1978,432,9,1,9
1978,2339,5,1,5
1978,7304,7,1,7
1978,7911,6,1,6
1978,8008,4,1,4
1978,9076,2,0,2
1978,21070,3,0,3
1978,30776,8,1,8
1978,35743,1,0,1
1979,129,4,0,4
1979,8149,24,0,24
1979,10990,3,0,3
1979,11422,25,0,25
1979,11492,21,1,21
1979,11857,22,1,22
1979,15042,8,0,8
1979,16797,12,1,12
1979,16933,9,0,9
1979,17740,16,0,16
1979,18115,2,0,2
1979,19076,1,0,1
1979,19604,13,0,13
1979,23719,7,0,7
1979,23723,5,0,5
1979,23943,6,0,6
1979,24890,19,0,19
1979,26343,17,0,17
1979,26604,14,1,14
1979,34466,15,0,15
1979,43295,11,0,11
1979,43772,20,1,20
1979,43857,10,0,10
1979,45646,18,0,18
1979,48527,23,0,23
1980,1376,1,0,1
1980,2326,2,0,2
1980,7175,4,0,4
1980,9725,7,0,7
1980,10574,8,0,8
1980,27544,5,0,5
1980,33862,6,0,6
1980,43294,3,0,3
1981,2480,6,1,6
1981,7781,5,0,5
1981,8277,1,1,1
1981,16521,4,0,4
1981,18027,3,1,3
1981,48034,2,1,2
1982,4451,2,1,2
1982,5438,23,1,23
1982,9020,22,0,22
1982,17691,16,1,16
1982,18176,7,1,7
1982,20082,1,1,1
1982,20899,3,1,3
1982,21903,21,1,21
1982,27690,8,1,8
1982,27811,10,1,10
1982,31801,11,1,11
1982,33731,18,1,18
1982,34688,4,1,4
1982,40545,13,1,13
1982,41610,17,0,17
1982,41774,6,1,6
1982,43643,5,1,5
1982,44560,15,1,15
1982,45104,14,1,14
1982,45747,9,1,9
1982,46294,19,1,19
1982,46979,20,1,20
1982,47209,12,1,12
1984,1935,2,0,2
1984,6348,11,1,11
1984,8277,9,1,9
1984,12341,10,1,10
1984,16290,1,0,1
1984,21137,13,1,13
1984,21614,3,1,3
1984,24082,6,1,6
1984,28476,7,1,7
1984,31824,4,1,4
1984,33527,5,1,5
1984,36036,12,1,12
1984,42300,8,1,8
1985,6087,2,0,2
1985,12078,1,0,1
1986,16139,2,0,2
1986,24530,3,0,3
1986,46088,1,0,1
1987,2067,10,1,10
1987,2592,3,1,3
1987,5475,13,1,13
1987,10753,4,1,4
1987,13176,5,1,5
1987,21616,11,1,11
1987,21903,15,0,15
1987,24616,2,1,2
1987,32433,16,0,16
1987,37646,12,1,12
1987,38966,8,1,8
1987,43182,7,1,7
1987,46229,9,1,9
1987,47766,14,1,14
1987,49131,1,1,1
1987,49235,6,1,6
1988,13176,2,1,2
1988,14715,1,1,1
1989,2966,2,1,2
1989,6286,4,0,4
1989,8153,5,0,5
1989,20860,1,1,1
1989,26604,3,0,3
1989,35850,7,0,7
1989,38444,6,0,6
1989,42719,8,0,8
1990,43298,1,0,1
1990,43892,3,0,3
1990,45432,2,0,2
1991,9482,2,0,2
1991,13176,3,1,3
1991,27845,1,1,1
1992,5322,1,1,1
1992,38656,4,1,4
1992,45603,3,1,3
1992,48559,2,1,2
1993,1700,20,1,20
1993,4799,3,1,3
1993,8277,7,1,7
1993,8955,16,0,16
1993,10199,18,1,18
1993,10814,23,1,23
1993,13629,22,0,22
1993,18849,12,0,12
1993,21137,9,1,9
1993,22474,25,1,25
1993,22548,19,0,19
1993,24852,8,1,8
1993,27086,26,0,26
1993,27156,13,1,13
1993,27521,24,1,24
1993,34688,10,1,10
1993,35336,4,1,4
1993,38439,17,1,17
1993,38777,6,0,6
1993,38890,21,1,21
1993,39160,11,0,11
1993,41665,15,1,15
1993,42105,5,0,5
1993,43643,2,1,2
1993,44008,1,1,1
1993,44926,14,1,14
1995,12341,1,1,1
1995,13176,8,1,8
1995,14488,7,1,7
1995,16283,4,1,4
1995,22178,5,1,5
1995,33081,6,0,6
1995,33147,3,0,3
1995,46149,2,1,2
1996,4557,3,1,3
1996,4938,1,1,1
1996,21572,7,1,7
1996,25286,2,0,2
1996,26348,6,1,6
1996,30591,8,1,8
1996,48142,5,1,5
1996,49235,4,1,4
1997,21137,1,1,1
1997,35548,3,0,3
1997,36695,2,1,2
1997,41783,4,1,4
1998,12756,5,1,5
1998,16973,7,1,7
1998,21137,3,1,3
1998,27325,8,1,8
1998,28940,4,1,4
1998,35715,6,1,6
1998,35951,2,1,2
1998,41950,9,0,9
1998,46969,1,0,1
1999,2078,2,1,2
1999,10749,13,1,13
1999,12779,8,1,8
1999,16525,7,1,7
1999,21903,1,1,1
1999,24852,10,1,10
1999,25043,9,1,9
1999,25659,15,1,15
1999,27695,12,1,12
1999,28862,11,1,11
1999,28934,5,1,5
1999,35951,6,1,6
1999,37646,14,1,14
1999,47209,3,1,3
1999,47780,4,1,4
2000,11837,3,0,3
2000,13802,7,1,7
2000,34358,6,0,6
2000,35365,8,0,8
2000,36380,1,0,1
2000,41434,5,0,5
2000,41483,2,0,2
2000,48437,4,0,4
2001,5258,1,1,1
2001,19660,2,1,2
2001,22802,3,1,3
2002,24852,1,1,1
2002,30480,2,1,2
2002,31805,5,1,5
2002,35163,3,1,3
2002,45007,4,1,4
2003,2274,7,0,7
2003,4724,16,0,16
2003,5680,6,1,6
2003,7121,10,0,10
2003,8198,14,1,14
2003,9076,3,0,3
2003,9477,18,0,18
2003,20599,8,0,8
2003,28204,5,1,5
2003,28836,15,0,15
2003,32628,11,1,11
2003,35042,13,1,13
2003,43352,4,0,4
2003,43889,9,1,9
2003,45007,12,0,12
2003,47630,2,1,2
2003,47766,1,1,1
2003,48299,17,0,17
2004,9839,1,1,1
2004,19660,3,1,3
2004,22849,5,0,5
2004,27521,4,0,4
2004,28601,2,1,2
2005,4809,3,1,3
2005,7963,8,1,8
2005,8087,5,1,5
2005,8277,7,1,7
2005,9421,18,1,18
2005,10212,10,1,10
2005,11889,20,0,20
2005,13819,15,1,15
2005,19057,6,1,6
2005,22512,14,0,14
2005,24852,1,1,1
2005,30776,19,1,19
2005,32134,23,1,23
2005,33098,12,1,12
2005,34220,22,1,22
2005,37754,2,1,2
2005,41806,4,1,4
2005,42736,13,1,13
2005,42828,11,1,11
2005,43713,9,1,9
2005,45603,16,1,16
2005,45948,24,1,24
2005,48559,17,1,17
2005,49260,21,1,21
2006,18078,8,1,8
2006,19366,4,0,4
2006,21137,5,1,5
2006,23585,1,0,1
2006,24062,3,1,3
2006,28309,2,1,2
2006,33089,7,0,7
2006,42536,6,1,6
2007,35269,1,0,1
2008,7987,4,1,4
2008,9020,2,1,2
2008,13820,7,0,7
2008,22362,3,1,3
2008,22802,1,1,1
2008,38768,5,0,5
2008,39399,6,0,6
2009,49436,1,1,1
2010,16757,1,1,1
2012,7948,12,1,12
2012,11512,9,1,9
2012,13176,3,1,3
2012,17334,13,1,13
2012,18362,4,1,4
2012,19816,7,1,7
2012,21914,11,1,11
2012,27086,6,1,6
2012,32655,8,1,8
2012,34197,1,1,1
2012,34993,2,1,2
2012,40198,5,1,5
2012,41950,10,1,10
2013,5490,11,0,11
2013,7901,5,0,5
2013,12276,10,0,10
2013,13966,12,0,12
2013,19488,3,0,3
2013,21472,13,0,13
2013,22025,6,0,6
2013,24852,4,0,4
2013,32080,1,0,1
2013,39993,8,0,8
2013,40708,7,0,7
2013,41549,9,0,9
2013,44864,2,0,2
2014,3957,4,1,4
2014,25340,5,1,5
2014,30122,3,1,3
2014,34473,2,1,2
2014,35503,1,0,1
2015,6184,2,1,2
2015,13575,3,1,3
2015,31651,1,1,1
2015,41787,5,1,5
2015,45051,4,1,4
2016,8329,2,1,2
2016,10547,3,1,3
2016,13176,4,1,4
2016,14881,1,0,1
2016,27663,5,1,5
2017,1463,8,1,8
2017,2050,15,0,15
2017,7503,13,1,13
2017,11845,7,1,7
2017,21903,1,1,1
2017,22035,3,1,3
2017,22113,9,1,9
2017,27992,4,1,4
2017,30391,5,1,5
2017,32781,11,1,11
2017,33000,12,1,12
2017,38777,14,1,14
2017,41950,6,1,6
2017,42265,2,1,2
2017,45948,10,1,10
2018,276,1,1,1
2018,5385,6,1,6
2018,6867,7,1,7
2018,15752,8,0,8
2018,16433,5,1,5
2018,24258,4,1,4
2018,26221,2,1,2
2018,34449,3,1,3
2019,13198,7,0,7
2019,13640,8,0,8
2019,22833,4,0,4
2019,24852,1,1,1
2019,26165,3,0,3
2019,27845,2,1,2
2019,30489,5,0,5
2019,31040,6,0,6
2020,3706,3,1,3
2020,18020,5,0,5
2020,28682,4,0,4
2020,33460,2,1,2
2020,34560,6,0,6
2020,42078,1,1,1
2022,7308,2,1,2
2022,21137,1,1,1
2022,32052,4,1,4
2022,43713,3,1,3
2023,5876,2,1,2
2023,12572,6,0,6
2023,21137,4,1,4
2023,26209,1,1,1
2023,27966,3,1,3
2023,39275,5,1,5
2023,49174,7,0,7
2024,4726,5,1,5
2024,10032,3,1,3
2024,10478,10,0,10
2024,23888,9,1,9
2024,24852,2,1,2
2024,27237,4,1,4
2024,27629,8,0,8
2024,32938,6,1,6
2024,45290,7,1,7
2024,47611,1,1,1
2025,21903,2,1,2
2025,38368,1,1,1
2026,46473,1,0,1
2027,10749,2,1,2
2027,21938,3,1,3
2027,22935,4,1,4
2027,26209,1,1,1
2027,31717,7,1,7
2027,35939,9,1,9
2027,37065,6,0,6
2027,38383,5,1,5
2027,47209,8,1,8
2028,9839,3,1,3
2028,10749,2,1,2
2028,16350,7,1,7
2028,17484,6,1,6
2028,38689,5,1,5
2028,41834,4,1,4
2028,43768,1,1,1
2030,5337,5,0,5
2030,6508,9,1,9
2030,13176,13,1,13
2030,13269,8,1,8
2030,16185,7,0,7
2030,18523,16,0,16
2030,24654,1,0,1
2030,27086,15,1,15
2030,29416,11,1,11
2030,31478,6,0,6
2030,34557,2,0,2
2030,38159,3,0,3
2030,39947,4,0,4
2030,43504,12,1,12
2030,43760,14,0,14
2030,44786,10,0,10
2030,48595,17,0,17
2031,1529,13,0,13
2031,9339,12,0,12
2031,15592,7,0,7
2031,17429,1,1,1
2031,18010,6,0,6
2031,18465,4,1,4
2031,20549,11,0,11
2031,24852,10,1,10
2031,27683,3,1,3
2031,35750,2,1,2
2031,36082,9,1,9
2031,40604,5,1,5
2031,47766,8,1,8
2032,3583,2,1,2
2032,11488,5,1,5
2032,37011,3,1,3
2032,43910,1,1,1
2032,45607,6,0,6
2032,48552,4,1,4
2033,13176,2,1,2
2033,15487,8,1,8
2033,19660,1,1,1
2033,20583,5,1,5
2033,25753,6,1,6
2033,27966,7,1,7
2033,30233,3,1,3
2033,32442,12,1,12
2033,33055,9,1,9
2033,35213,4,1,4
2033,41588,11,1,11
2033,44961,10,0,10
2035,1450,10,1,10
2035,5131,1,1,1
2035,11777,13,1,13
2035,12099,7,1,7
2035,12858,3,1,3
2035,19862,8,1,8
2035,21137,12,1,12
2035,24852,2,1,2
2035,26604,11,1,11
2035,31040,9,1,9
2035,33716,4,1,4
2035,39408,6,1,6
2035,42265,5,1,5
2036,4920,6,1,6
2036,17794,1,1,1
2036,20842,2,0,2
2036,21137,5,1,5
2036,24852,4,1,4
2036,28204,7,1,7
2036,41787,8,0,8
2036,42536,3,0,3
2037,1025,15,1,15
2037,9339,12,1,12
2037,11136,7,1,7
2037,11452,9,1,9
2037,12719,19,0,19
2037,26128,10,1,10
2037,27057,13,1,13
2037,28745,3,1,3
2037,29256,14,0,14
2037,29622,11,1,11
2037,31635,16,0,16
2037,35951,1,1,1
2037,36606,5,1,5
2037,36646,18,1,18
2037,42091,8,1,8
2037,43355,6,1,6
2037,44008,4,1,4
2037,47388,2,1,2
2037,48220,17,0,17
2038,13176,2,1,2
2038,14715,3,1,3
2038,38928,4,1,4
2038,39657,6,1,6
2038,46061,1,1,1
2038,47504,5,0,5
2039,3485,4,1,4
2039,26040,1,1,1
2039,28564,3,1,3
2039,37576,2,1,2
2040,432,7,0,7
2040,10528,5,1,5
2040,13176,8,0,8
2040,26604,2,1,2
2040,27353,3,0,3
2040,27966,4,1,4
2040,45104,6,1,6
2040,46676,1,1,1
2041,21403,2,0,2
2041,31717,3,1,3
2041,43129,1,0,1
2041,45535,5,0,5
2041,46062,4,0,4
2042,6647,2,1,2
2042,11075,3,0,3
2042,23085,4,0,4
2042,34033,5,0,5
2042,45657,1,0,1
2043,196,2,0,2
2043,6519,4,0,4
2043,26914,1,1,1
2043,41400,3,0,3
